index geno pheno1 pheno2 fit
5388 1 0.00437168 2.29934 0.943308
5389 0 1.38231 -0.378868 1.0735
5390 0 1.08209 2.57559 0.987647
5391 0 -0.230091 1.71392 0.94671
5392 0 -0.911843 0.808023 0.934336
5393 0 0.14372 0.757894 0.990613
5394 1 0.321701 1.52741 0.960677
5395 1 0.424137 1.0486 0.980479
5396 0 -1.72525 0.601889 0.890192
5397 1 1.65725 0.728471 1.05119
5398 2 2.63014 1.99975 1.06851
5399 0 -0.204429 0.292247 0.99245
5400 1 1.59726 0.583467 1.05918
5401 1 0.160544 -1.29059 1.04195
5402 0 -1.01911 2.02551 0.896495
5403 0 -0.648258 -0.15764 0.979351
5404 2 3.26206 1.94557 1.10966
5405 0 0.986615 0.18533 1.05617
5406 1 -0.724362 0.541509 0.943811
5407 0 -1.2191 0.458924 0.917423
5408 1 0.882067 -0.159905 1.06325
5409 0 -0.872043 1.35212 0.914512
5410 1 -0.459654 0.84716 0.958301
5411 1 2.51125 1.22726 1.09693
5412 0 -0.412625 0.619071 0.968465
5413 1 -1.0076 1.33671 0.923475
5414 2 3.20396 2.98369 1.08158
5415 1 0.300851 1.73585 0.962034
5416 1 1.03526 1.2797 1.03176
5417 1 2.17701 0.466782 1.078
5418 0 0.0561288 -1.30865 1.05083
5419 0 -2.57232 0.0775157 0.836303
5420 0 -1.52923 0.669778 0.922731
5421 1 2.08178 1.70486 1.05403
5422 1 0.0331551 0.0578265 1.00572
5423 1 1.96053 1.41161 1.06151
5424 0 0.464092 1.40689 0.989627
5425 0 -0.192343 -1.26344 1.02727
5426 1 -1.49615 0.613682 0.903581
5427 1 0.143519 1.28595 0.97411
5428 0 -0.735806 -0.372038 0.980258
5429 2 1.53611 2.04109 1.0083
5430 1 0.702282 1.02089 0.998003
5431 1 1.21156 0.889262 1.03006
5432 2 2.07703 2.67092 1.02927
5433 1 0.785919 3.04081 0.931007
5434 1 -1.25568 1.56673 0.898281
5435 1 -0.292311 0.983177 0.940111
5436 1 0.155798 1.41893 0.959949
5437 0 -0.0212779 0.275933 0.995629
5438 1 -0.336693 1.12082 0.967053
5439 0 -0.940672 -0.222178 0.979037
5440 2 3.09164 2.90545 1.07563
5441 1 1.99553 0.714188 1.07092
5442 1 3.1135 1.16179 1.10734
5443 0 -0.960249 -0.47757 0.971222
5444 1 0.416706 1.97541 0.959944
5445 1 -0.385898 0.68382 0.972158
5446 1 1.11112 2.97014 0.968962
5447 2 1.66141 4.68664 0.93811
5448 1 -0.221857 1.71313 0.931527
5449 0 -0.800526 -1.35652 0.989131
5450 1 1.00263 0.564792 1.04758
5451 2 0.461453 0.60564 0.999814
5452 0 -0.774252 1.81158 0.898153
5453 1 1.0609 0.181959 1.05762
5454 2 1.58612 1.80696 1.03025
5455 0 -0.745211 1.1125 0.927919
5456 2 3.78392 2.42728 1.12353
5457 2 3.71551 1.12592 1.15259
5458 2 1.55753 0.38752 1.057
5459 0 1.18008 0.118444 1.05319
5460 1 0.662495 1.00883 0.978578
5461 2 2.18384 1.24133 1.07857
5462 0 -0.579067 0.227335 0.97357
5463 1 -0.57485 -0.869834 0.992193
5464 1 1.68514 2.14466 1.02471
5465 1 1.73344 1.66316 1.02424
5466 1 1.74517 0.203375 1.07084
5467 1 -0.31111 1.35134 0.94651
5468 0 1.19902 -0.0436949 1.06778
5469 1 2.53862 3.3303 1.02494
5470 0 -0.294552 0.731852 0.9636
5471 0 -0.214282 0.503419 0.963929
5472 1 -0.22996 1.30191 0.925558
5473 2 1.50806 2.38261 0.997874
5474 0 1.33217 0.540337 1.04837
5475 1 1.50246 1.89849 1.01404
5476 1 -0.21494 2.09667 0.934635
5477 0 0.404307 -0.332522 1.01812
5478 0 1.17401 0.382363 1.04101
5479 0 -1.83355 -0.946884 0.930645
5480 0 -0.112538 -0.578394 1.01576
5481 2 2.84161 1.90159 1.08878
5482 0 -0.559392 1.03464 0.944217
5483 0 0.479518 1.41531 0.979339
5484 0 1.6367 1.47117 1.04478
5485 1 -0.487019 -0.390646 0.977841
5486 1 1.17835 1.68906 1.01367
5487 0 -0.751565 -0.646499 0.979774
5488 1 0.645038 1.21056 0.997394
5489 2 2.05761 3.14693 0.997429
5490 0 -0.0328263 -1.56012 1.04275
5491 2 1.19984 3.03246 0.950069
5492 1 0.164193 1.38551 0.958039
5493 1 1.00031 1.33277 1.00383
5494 2 0.539025 3.17091 0.920009
5495 1 -0.0390064 0.699551 0.977863
5496 2 1.3918 0.888752 1.04244
5497 1 1.23299 0.854598 1.04183
5498 0 1.57068 2.08252 1.00824
5499 0 -0.933124 0.342891 0.948866
5500 0 0.0273713 0.649809 0.991116
5501 1 -0.124068 2.10006 0.945319
5502 2 1.52396 2.67283 0.987328
5503 0 -0.479364 1.18447 0.940754
5504 1 0.7546 0.959397 1.01814
5505 0 -0.168651 1.35362 0.952752
5506 1 2.36077 2.66184 1.04128
5507 1 1.48082 1.28997 1.03887
5508 1 0.951276 0.94615 1.01317
5509 2 3.18226 1.05838 1.1226
5510 0 -0.40817 0.653281 0.972514
5511 2 2.98286 4.92527 0.989265
5512 0 0.579242 -0.829556 1.05366
5513 0 0.494469 0.0910926 1.03657
5514 1 1.7825 -0.664047 1.11974
5515 1 0.830053 -0.672209 1.05348
5516 0 0.518286 0.0654669 1.02929
5517 1 2.41058 1.34489 1.07833
5518 1 -0.513784 1.16315 0.940242
5519 2 0.689476 2.59058 0.956689
5520 0 -1.57478 0.849909 0.902007
5521 2 2.13409 0.415672 1.10678
5522 1 1.67854 1.72302 1.04215
5523 1 0.957278 1.15215 1.01445
5524 0 0.528475 0.940129 1.01024
5525 1 1.36288 -0.221203 1.07669
5526 1 1.66231 2.36495 1.01116
5527 1 0.0235582 0.215503 1.00488
5528 0 -0.00305334 0.278237 0.981461
5529 1 1.04648 0.167225 1.03684
5530 1 2.1176 -0.660801 1.11897
5531 2 1.95066 1.2909 1.05103
5532 0 0.708116 0.399158 1.03631
5533 2 4.61778 2.25575 1.15215
5534 1 1.15195 -0.440103 1.06619
5535 2 3.25955 1.64693 1.10838
5536 0 -0.71996 -1.79402 1.01442
5537 2 1.82456 3.54444 0.965425
5538 2 1.97443 1.91264 1.0424
5539 1 0.0946454 1.12873 0.961546
5540 2 0.968061 1.06593 1.02133
5541 1 1.491 1.21589 1.05284
5542 1 2.15616 1.18163 1.08286
5543 1 0.143864 1.22901 0.961775
5544 1 1.15689 1.04615 1.01705
5545 2 2.9296 1.95102 1.07062
5546 1 0.364004 -0.012901 1.04158
5547 0 1.1407 -1.04493 1.09265
5548 1 0.472065 1.55336 0.984601
5549 2 1.65163 1.9486 1.02614
5550 1 3.22811 1.82007 1.10679
5551 0 0.647204 -0.968057 1.0732
5552 1 -0.780958 0.1855 0.955776
5553 2 3.31132 1.13339 1.12996
5554 1 1.70784 2.16708 1.02188
5555 1 -0.380201 0.464291 0.977985
5556 0 1.02082 -2.77449 1.12982
5557 1 0.94569 1.63587 0.99452
5558 0 -0.137337 -1.03559 1.01733
5559 1 -1.32572 1.45745 0.889595
5560 2 2.54206 2.50516 1.05428
5561 1 1.13249 2.38162 0.991897
5562 1 -0.288543 1.88199 0.919995
5563 0 -2.62644 1.07768 0.82849
5564 1 1.28089 -0.0464976 1.06942
5565 0 -0.0120193 -0.668493 1.00618
5566 1 1.23855 1.26928 1.04098
5567 1 0.242046 1.13012 0.97738
5568 2 1.55137 1.48517 1.04335
5569 0 -1.1501 -1.64733 0.967875
5570 0 -0.129612 0.472641 0.980674
5571 1 1.30574 1.09616 1.00202
5572 1 0.771896 1.48929 0.997651
5573 1 1.04118 2.16378 0.985598
5574 2 1.17909 2.25835 0.999143
5575 0 -0.0110905 1.78855 0.940276
5576 1 -0.0311312 -1.12692 1.01881
5577 1 2.02111 0.870339 1.06669
5578 2 2.25358 2.76029 1.0196
5579 1 1.22772 -0.512594 1.07055
5580 0 -0.942839 0.0661115 0.95441
5581 1 0.462167 1.08192 0.979195
5582 1 2.64195 1.40266 1.06752
5583 1 0.611591 -0.495759 1.0378
5584 2 3.64836 -0.0466754 1.18569
5585 0 -0.445382 0.388896 0.959552
5586 0 0.396264 -0.501539 1.03211
5587 1 2.72571 -0.586885 1.16907
5588 0 -1.12735 -0.757011 0.95705
5589 0 -0.92312 -0.0183097 0.964198
5590 0 0.628215 1.81657 0.978423
5591 1 -0.201201 0.769044 0.97911
5592 2 3.09213 1.77661 1.09609
5593 2 -0.887652 1.20542 0.925402
5594 1 1.82571 -1.83563 1.15008
5595 1 0.793531 2.31365 0.983264
5596 2 1.53127 0.44359 1.05574
5597 1 -0.342235 0.187173 0.979738
5598 1 1.59313 1.33153 1.03834
5599 1 0.812566 1.89382 0.980868
5600 1 1.35301 0.638839 1.04313
5601 2 0.505011 2.73873 0.947168
5602 0 -0.223638 0.425191 0.968227
5603 1 0.404943 1.33314 0.976437
5604 2 2.08594 3.29806 1.02489
5605 1 1.0751 -1.10675 1.08785
5606 2 3.02343 3.45539 1.05741
5607 2 1.28518 1.39304 1.01938
5608 0 -1.11513 1.08441 0.912091
5609 1 0.511795 0.435535 1.00444
5610 1 0.49514 1.23736 1.00494
5611 0 -1.30526 -0.841316 0.962327
5612 1 -0.426407 0.0352543 0.98265
5613 0 -0.774523 0.064526 0.955576
5614 0 -0.517856 -1.85183 1.03097
5615 1 -0.28123 3.05277 0.899071
5616 1 0.360444 2.11475 0.959717
5617 1 1.0179 0.672253 1.01563
5618 0 -2.35691 -0.992596 0.905415
5619 0 -0.247628 0.0135728 0.973963
5620 1 1.48571 -0.55144 1.08781
5621 1 -0.624477 1.08699 0.955053
5622 2 1.05527 4.13382 0.951034
5623 2 2.40465 0.95367 1.08427
5624 1 1.8681 0.558758 1.08728
5625 0 1.43196 -1.36805 1.10155
5626 0 -0.61581 -1.43914 1.01047
5627 2 1.80961 3.12084 1.01289
5628 0 -0.446331 -0.991479 1.01364
5629 1 1.82531 0.904027 1.07609
5630 2 1.5056 2.91968 0.988184
5631 0 -0.49318 0.679135 0.941209
5632 1 2.9518 -0.871302 1.15732
5633 1 1.32509 2.56228 0.966249
5634 0 1.27522 0.0834591 1.06814
5635 1 2.89963 1.02263 1.11889
5636 1 1.10768 -0.24316 1.04887
5637 0 0.369684 1.72517 0.962346
5638 2 2.73751 2.50223 1.07312
5639 0 -0.0563635 -0.0349817 1.0044
5640 0 0.112482 0.232828 0.997696
5641 0 0.994885 -0.563929 1.05947
5642 0 -1.888 -0.136258 0.917965
5643 0 1.98088 -0.0203738 1.09651
5644 0 -0.148019 0.50027 0.967784
5645 2 1.94241 3.81937 0.984028
5646 0 0.349701 0.326545 1.00293
5647 0 -1.16627 0.555559 0.938316
5648 0 0.359077 0.749023 1.00121
5649 0 -0.696667 -0.175393 0.980141
5650 1 -0.0425173 0.671625 0.991659
5651 1 -0.455054 2.65964 0.891965
5652 1 0.930433 1.83245 1.00134
5653 1 0.978228 0.10431 1.03983
5654 0 1.37196 0.449985 1.04546
5655 0 1.75287 -0.145126 1.09326
5656 0 0.42058 1.21595 0.99355
5657 1 0.795345 1.83698 0.98414
5658 1 0.484132 2.14517 0.960312
5659 1 -0.0918467 0.757026 0.957615
5660 1 0.300699 -0.0450556 1.0409
5661 2 3.32001 0.229916 1.15849
5662 1 1.70121 1.91532 1.02254
5663 1 1.88113 1.01986 1.06504
5664 2 0.951881 0.853324 1.02241
5665 2 -0.0416173 2.11162 0.945664
5666 1 0.942124 0.999687 1.01736
5667 1 0.470119 1.46748 0.975894
5668 1 0.221304 1.89004 0.967091
5669 0 -0.0727057 -0.808543 1.03048
5670 1 0.1293 1.48023 0.979799
5671 1 1.06931 0.486602 1.04883
5672 1 0.463587 -0.148803 1.02527
5673 1 1.87804 -0.471652 1.12817
5674 1 1.74337 2.44541 1.0164
5675 1 0.595183 1.52962 0.989788
5676 2 2.73548 2.85676 1.06811
5677 2 3.19006 1.7223 1.08614
5678 0 0.470061 -0.84631 1.06323
5679 1 2.73091 0.870994 1.10845
5680 0 1.23176 -0.198873 1.06816
5681 2 3.1855 0.635908 1.15465
5682 0 0.107621 -0.250906 1.00009
5683 2 0.965271 0.977267 1.01982
5684 1 0.0785837 0.655917 0.98757
5685 0 -1.06773 -1.16298 0.973983
5686 0 -1.33239 0.680336 0.923617
5687 1 0.36883 3.66491 0.895127
5688 1 1.243 0.199229 1.06517
5689 1 1.72746 3.34634 0.972887
5690 0 -0.133042 0.0815903 1.01393
5691 1 -0.099585 2.44775 0.928687
5692 0 0.26786 -0.0263437 1.02538
5693 0 0.0642132 0.229044 0.997889
5694 0 0.422164 -0.0577217 1.03109
5695 1 -0.57292 1.46707 0.924332
5696 0 2.149 0.859571 1.07499
5697 0 0.82481 -2.63673 1.13943
5698 0 -0.39894 -1.88592 1.04393
5699 1 -0.214485 1.35841 0.955431
5700 1 -0.287048 -0.506189 0.994823
5701 1 0.561854 0.319325 1.021
5702 1 -0.726161 2.71015 0.892256
5703 2 2.24223 3.09434 1.00799
5704 2 2.3441 1.45885 1.0801
5705 2 2.9429 3.48775 1.03572
5706 0 1.05167 -1.22081 1.08623
5707 1 1.17516 0.804629 1.03121
5708 1 0.656111 1.51049 0.995982
5709 1 1.79362 1.72107 1.0447
5710 1 0.883361 -0.916902 1.06824
5711 1 2.05106 2.63876 1.01079
5712 1 1.57973 1.51679 1.04114
5713 1 -0.223078 0.4525 0.967295
5714 1 1.64308 2.63937 0.990875
5715 1 1.62013 1.88521 1.02701
5716 0 1.4886 0.842172 1.06047
5717 2 3.17074 3.07505 1.06006
5718 1 0.302394 0.112313 1.0083
5719 0 -0.0388933 0.858799 0.954998
5720 2 3.11988 2.39265 1.09079
5721 1 1.4193 1.92188 1.02033
5722 1 0.694947 1.11323 1.00298
5723 0 2.28314 -0.840089 1.15875
5724 2 2.61833 2.15994 1.0681
5725 2 2.16986 2.28951 1.03974
5726 1 1.73029 -0.04632 1.09202
5727 2 3.31612 2.3212 1.10105
5728 0 -1.28971 -0.24297 0.929774
5729 0 0.763483 -2.1318 1.11498
5730 0 -1.19776 0.507051 0.921475
5731 1 2.0521 0.364568 1.08252
5732 2 2.41426 -0.133427 1.11815
5733 1 1.41248 2.53286 0.997228
5734 0 0.847597 -0.0633855 1.03719
5735 0 -0.10793 -0.86639 0.995159
5736 1 1.71973 0.18608 1.07939
5737 0 -0.339912 -0.30396 0.985153
5738 1 0.950797 1.98209 0.991081
5739 1 0.727222 2.46324 0.977387
5740 1 -0.741969 -0.18135 0.990558
5741 2 3.16005 1.39456 1.12061
5742 2 0.749111 2.07772 0.990119
5743 1 0.759931 0.379338 1.04008
5744 0 -0.258101 0.517758 0.971687
5745 1 0.98909 0.770631 1.02218
5746 0 -0.857115 -1.50174 0.996462
5747 1 0.958874 -0.926513 1.07666
5748 1 0.830143 0.723578 1.00444
5749 2 2.40291 3.50077 1.04027
5750 0 1.05022 0.673841 1.02946
5751 1 1.50153 1.14198 1.04088
5752 0 -1.01511 -2.36662 1.03122
5753 0 -0.944563 0.60153 0.921757
5754 2 1.79377 1.9151 1.03481
5755 1 2.21758 2.5846 1.03775
5756 2 2.7265 2.10368 1.08114
5757 1 2.01035 1.35361 1.05912
5758 0 -0.913892 1.07511 0.92145
5759 1 2.71037 0.0537435 1.12721
5760 1 2.05474 0.714592 1.09108
5761 1 2.3703 -0.782301 1.13585
5762 1 2.01257 2.54424 1.02161
5763 0 -1.44607 -0.459759 0.931664
5764 0 -0.579491 -0.37464 0.972446
5765 1 -0.442166 -0.884859 0.991782
5766 1 0.399246 2.79846 0.933729
5767 0 0.925306 -0.0545653 1.03841
5768 1 1.53263 1.42501 1.03694
5769 1 1.50871 -0.325268 1.08582
5770 0 0.516536 0.417079 1.0191
5771 1 -0.227267 2.10358 0.933591
5772 0 -2.49787 0.426804 0.860985
5773 0 -0.480283 -1.36511 1.02181
5774 2 2.15843 1.50786 1.0536
5775 1 -0.321376 1.38471 0.941384
5776 1 1.22594 1.79144 0.997298
5777 1 -0.636777 0.926722 0.932531
5778 1 -1.55068 -0.460959 0.929236
5779 1 2.37834 3.89599 0.999926
5780 2 1.95257 1.55531 1.04619
5781 1 0.760957 0.757654 1.00562
5782 1 1.20031 0.648706 1.03388
5783 1 0.996375 1.03767 1.01691
5784 1 0.573723 2.5065 0.958521
5785 1 -0.636565 2.80191 0.888267
5786 0 0.656683 -1.21656 1.06993
5787 1 0.434375 1.27971 0.998754
5788 0 2.30895 1.22597 1.08316
5789 1 0.93691 1.10434 1.01119
5790 1 -0.462661 -1.01653 1.00115
5791 0 -0.0833554 0.867388 0.985385
5792 2 2.9217 1.96539 1.09275
5793 1 1.3288 1.04587 1.02136
5794 0 -0.120052 -0.0664716 0.998907
5795 0 -1.58786 -0.350537 0.927712
5796 1 1.84736 -1.20866 1.14137
5797 1 1.07188 0.115437 1.04498
5798 0 -1.11601 -0.874199 0.969435
5799 1 -0.387747 1.04697 0.948979
5800 0 -0.573626 0.215071 0.943636
5801 1 0.395614 0.985497 1.00378
5802 0 -1.34422 0.655532 0.927552
5803 1 2.47227 1.90275 1.04987
5804 0 -1.39937 -1.67622 0.984196
5805 1 0.194275 1.66763 0.952841
5806 1 1.76997 1.09727 1.05443
5807 1 0.921327 0.468458 1.02954
5808 0 1.42956 0.358338 1.06084
5809 0 -0.378917 -0.804092 1.01735
5810 2 2.37978 3.07394 1.02202
5811 2 2.00907 1.85846 1.03105
5812 1 0.618244 1.51949 0.975648
5813 1 0.622182 1.54089 0.993944
5814 0 -0.592984 0.353605 0.961118
5815 0 -0.88787 0.662488 0.927568
5816 1 -1.89318 1.33504 0.868286
5817 1 2.04329 0.189209 1.10892
5818 1 -1.17985 1.50854 0.898615
5819 1 1.89249 0.547001 1.08223
5820 1 1.61147 0.492119 1.09158
5821 0 -0.982603 0.203798 0.942876
5822 1 -0.345147 2.95396 0.895573
5823 2 0.411974 1.07804 0.992598
5824 0 -0.156174 0.11762 1.0019
5825 0 -0.19667 0.226291 0.984684
5826 0 0.159417 1.07033 0.974953
5827 1 1.73919 1.46702 1.06813
5828 1 0.33648 -0.83884 1.03671
5829 1 0.405947 1.06595 0.98541
5830 0 2.18619 0.665798 1.08834
5831 1 1.32784 1.45746 1.02446
5832 0 -0.301055 0.347437 0.97214
5833 1 0.333089 0.982646 0.984062
5834 0 0.0998422 -1.17632 1.05291
5835 1 0.533976 0.651222 1.01265
5836 0 -1.19387 -0.320042 0.948101
5837 1 0.652203 0.65697 1.02448
5838 1 2.18725 0.207924 1.10632
5839 1 0.622394 -0.588815 1.04102
5840 1 3.69498 0.221235 1.17117
5841 1 0.282987 0.604558 1.01414
5842 1 -0.0236911 -0.173392 0.995482
5843 1 0.436115 0.178294 1.01476
5844 1 1.34986 1.16578 1.04141
5845 0 0.598648 0.783044 1.0083
5846 1 3.18672 0.10504 1.15903
5847 2 2.85261 2.86409 1.04411
5848 0 0.0171607 0.727499 0.977314
5849 0 0.14919 0.986179 0.970689
5850 1 0.488209 1.93133 0.966665
5851 1 1.38831 1.64417 1.03275
5852 1 0.702897 1.70701 0.979333
5853 0 1.02035 -1.73284 1.09783
5854 0 1.13907 -0.770362 1.08003
5855 1 0.260378 1.35618 0.968057
5856 0 0.286801 -1.13995 1.04798
5857 2 2.98551 -0.386401 1.15221
5858 0 -0.0172265 -2.40036 1.07901
5859 0 -0.723931 0.35832 0.950174
5860 1 1.1016 0.250025 1.04486
5861 0 -0.601764 0.52611 0.951757
5862 1 1.905 1.9508 1.03513
5863 0 -0.303351 -0.173211 1.00433
5864 0 0.752844 1.25057 0.988842
5865 1 0.646296 0.000931226 1.04339
5866 2 2.94341 1.4895 1.09596
5867 1 1.14504 0.778502 1.02468
5868 1 1.79333 1.3273 1.05411
5869 1 0.426742 2.55634 0.9492
5870 0 0.508428 1.74456 0.966355
5871 1 0.530894 1.32874 0.989653
5872 1 1.74306 0.527042 1.04658
5873 1 0.440236 -0.846051 1.06663
5874 0 -0.720584 -0.741243 0.981265
5875 1 1.98053 2.62513 1.02185
5876 2 -0.44424 4.00646 0.855549
5877 1 1.2481 0.793901 1.06254
5878 0 0.0237973 0.850711 0.98191
5879 0 -1.59105 -0.527527 0.937743
5880 0 1.89428 0.080005 1.0851
5881 1 2.54879 -1.38066 1.17102
5882 1 1.86104 0.457942 1.08067
5883 1 0.659596 0.171534 1.0243
5884 1 1.20152 -0.264959 1.07335
5885 0 0.0720545 -0.298044 1.00527
5886 1 1.18839 2.06208 1.00497
5887 0 -1.02089 -1.33304 0.979827
5888 1 0.427061 0.91876 0.981789
5889 2 1.48776 0.813679 1.05889
5890 0 -2.45643 -0.503341 0.888855
5891 1 -0.324253 0.388199 0.979068
5892 1 0.0277687 0.742191 0.985547
5893 2 2.8512 2.83474 1.06222
5894 2 3.53476 2.68336 1.10743
5895 2 1.51886 2.32547 1.01409
5896 0 -0.322741 -0.574287 0.999915
5897 0 -1.16239 -0.723022 0.964937
5898 1 3.0092 -0.359856 1.16264
5899 2 1.80763 1.51186 1.04812
5900 1 1.76005 2.05904 1.01695
5901 1 0.923036 0.457074 1.04301
5902 1 0.230841 1.99654 0.946051
5903 2 2.32711 1.76589 1.05783
5904 1 -0.762275 0.861197 0.931795
5905 0 -1.89761 0.382395 0.890563
5906 0 -0.0640707 1.43349 0.96178
5907 0 1.05013 0.00237677 1.04314
5908 0 0.673147 -0.852562 1.03471
5909 1 0.665842 -0.346213 1.03761
5910 0 -0.608373 -0.025321 0.972346
5911 0 0.71464 1.67094 0.982954
5912 1 1.03039 1.18437 1.01623
5913 2 1.30898 1.50268 1.03117
5914 1 1.59826 0.524937 1.06213
5915 0 0.056043 -0.0527315 1.00793
5916 0 -0.22954 0.285448 0.98979
5917 2 1.93638 2.01794 1.04663
5918 2 2.28265 1.78556 1.06428
5919 0 -0.0987922 -2.04833 1.06056
5920 1 0.280578 1.78876 0.966459
5921 1 0.541513 -0.505027 1.0534
5922 0 -1.48239 -0.751647 0.94894
5923 2 0.566862 4.43797 0.887527
5924 1 1.8771 0.40707 1.05888
5925 1 0.87802 0.931482 1.01371
5926 0 -1.20625 -0.115407 0.95068
5927 0 -1.8156 -1.54538 0.961977
5928 1 1.72386 -0.266858 1.11042
5929 1 2.47951 0.699085 1.12095
5930 0 0.224548 0.234865 1.00481
5931 1 1.39733 0.51713 1.06149
5932 2 3.12627 1.55947 1.11574
5933 0 0.150081 -0.639775 1.02983
5934 2 2.10754 2.29738 1.03279
5935 1 0.194661 0.63245 0.986484
5936 0 0.278203 -1.93486 1.06565
5937 1 1.77785 3.44321 0.989207
5938 1 1.44882 0.88936 1.04208
5939 1 -0.428457 0.33577 0.972916
5940 0 -0.73617 -0.67399 0.983384
5941 0 1.51762 1.0822 1.05748
5942 1 0.957535 -0.804126 1.0755
5943 2 2.12943 1.6619 1.05023
5944 2 1.87048 3.80539 0.978726
5945 1 1.90796 0.286404 1.08006
5946 1 0.759375 2.64585 0.970086
5947 0 -1.05398 0.71935 0.928621
5948 1 2.02629 0.281605 1.08979
5949 2 1.60861 2.9244 0.989545
5950 2 2.05142 2.03825 1.03216
5951 2 2.04791 1.3639 1.04849
5952 0 0.791531 1.32311 0.989526
5953 2 1.86216 1.18322 1.04477
5954 0 0.506964 -1.37856 1.063
5955 2 3.59589 1.69374 1.14054
5956 0 0.796532 0.6723 1.03465
5957 1 1.6829 3.17626 0.967629
5958 1 2.88596 1.58611 1.0796
5959 1 1.82025 1.18536 1.03806
5960 1 0.54953 -0.0785648 1.02191
5961 1 0.891905 1.69166 0.991918
5962 1 -1.05089 0.533405 0.93929
5963 1 2.00097 1.84154 1.03263
5964 1 0.711425 1.09637 1.01059
5965 1 2.51671 2.80315 1.04281
5966 1 1.78339 1.02573 1.07257
5967 0 1.54693 0.244289 1.06761
5968 1 0.82642 2.02521 0.988359
5969 1 1.40674 -0.383671 1.08896
5970 1 1.18766 2.53326 0.976989
5971 2 2.56085 1.9567 1.07338
5972 0 2.54938 -0.851823 1.15942
5973 1 2.76484 0.59287 1.12309
5974 1 0.642298 1.68786 0.982029
5975 1 1.83017 1.05171 1.06253
5976 0 0.122162 -0.527116 1.02193
5977 2 3.0957 -0.444093 1.16075
5978 1 0.207478 1.74867 0.955001
5979 0 0.157928 -1.0239 1.0347
5980 1 2.00906 0.134456 1.07834
5981 0 0.50767 1.15159 0.978038
5982 1 0.518371 0.0906832 1.0295
5983 0 1.04381 0.324756 1.04185
5984 2 2.87232 4.11401 1.02372
5985 2 1.71958 0.483982 1.07079
5986 0 -0.360614 0.238039 0.967186
5987 2 2.72382 3.45369 1.03874
5988 1 0.527729 1.41007 0.985665
5989 1 2.78725 1.93343 1.0888
5990 1 2.28132 0.942412 1.09558
5991 0 0.596354 -0.467862 1.0584
5992 1 1.97601 1.71899 1.04371
5993 1 1.33582 -0.0330351 1.06326
5994 1 0.480042 -0.0580063 1.03959
5995 1 1.56882 1.30482 1.03321
5996 1 0.310295 1.73146 0.962466
5997 1 0.93148 1.75711 0.990145
5998 1 1.29861 2.37677 0.99346
5999 2 1.37461 0.910569 1.05956
6000 0 0.417257 0.631845 1.00318
6001 0 0.42231 0.329111 1.01289
6002 0 0.912162 -0.139319 1.04856
6003 1 1.15369 0.626404 1.03677
6004 0 -1.11543 0.210382 0.953241
6005 1 0.82418 0.365389 1.03638
6006 0 0.397507 0.172042 1.01318
6007 0 0.834199 -0.508506 1.06195
6008 1 -0.0629965 1.5822 0.94737
6009 2 1.36118 3.06195 0.970649
6010 1 0.539851 -1.84629 1.09336
6011 1 1.26043 1.56998 1.02737
6012 0 -0.237858 1.78784 0.932038
6013 2 1.3366 1.03776 1.02519
6014 1 0.520696 -0.187664 1.03807
6015 0 -0.0796533 -1.58563 1.04541
6016 1 1.30974 1.93561 1.01611
6017 0 1.44501 0.427773 1.06279
6018 0 -0.0623589 -0.119337 0.989585
6019 0 -0.660961 0.366454 0.960631
6020 0 1.04078 -2.38001 1.13569
6021 0 0.916555 -0.805437 1.07031
6022 2 1.21348 1.23415 1.04635
6023 0 -0.694893 -1.13216 0.991873
6024 1 0.720907 0.79701 0.996176
6025 0 -0.337067 0.978671 0.954605
6026 1 1.64867 0.0331795 1.08208
6027 0 -0.0205743 -0.566308 1.01469
6028 1 0.890444 -0.806809 1.07647
6029 1 -0.231289 1.35497 0.959405
6030 1 1.37276 2.29568 1.00525
6031 2 3.61438 0.196388 1.19018
6032 0 -0.0875322 -0.897846 1.04331
6033 0 -1.2725 1.70229 0.896631
6034 2 3.35412 2.11356 1.12168
6035 0 0.889475 0.250703 1.03984
6036 0 0.808873 1.27354 1.01485
6037 1 0.289568 1.36884 0.975124
6038 0 1.86487 -1.21823 1.14408
6039 1 2.26426 1.59415 1.07516
6040 1 1.16199 1.2617 1.0225
6041 0 0.387642 -0.14016 1.03786
6042 1 0.341873 1.35462 0.969436
6043 1 1.67537 -0.192788 1.08174
6044 0 0.24226 -0.812422 1.05727
6045 1 1.06842 1.25405 1.01442
6046 1 1.03546 0.0924266 1.04919
6047 0 -0.26597 0.266604 0.987784
6048 1 1.77974 1.09415 1.05719
6049 0 -0.0593869 -0.404318 0.994408
6050 1 1.2346 1.4829 1.01125
6051 1 1.4812 1.91877 1.01875
6052 1 0.986107 1.72803 0.999851
6053 2 1.87227 1.8176 1.03127
6054 1 1.94092 1.82701 1.02855
6055 1 -0.0718527 0.845351 0.968168
6056 1 1.02717 0.0972682 1.04667
6057 1 1.97415 1.43786 1.04258
6058 1 -0.571506 0.597519 0.964703
6059 0 0.314359 0.677561 0.99158
6060 1 1.17955 2.26575 0.985983
6061 1 1.14627 -0.218013 1.05509
6062 1 2.0403 1.24056 1.08683
6063 2 3.07194 1.25277 1.08984
6064 2 2.83845 2.45394 1.06229
6065 1 -0.236622 0.560619 0.98435
